weight		ht	met	njets	
1.0	340.976831008	102.087493061	5
1.0	354.355944917	101.559068483	5
1.0	273.074735795	100.027677703	4
1.0	262.145143938	112.293079	4
1.0	894.132823927	113.438833621	4
1.0	473.247736229	149.288083337	5
1.0	276.04374008	110.923906216	4
1.0	208.70140535	100.146152206	4
1.0	696.881016833	100.121640515	4
1.0	318.599425992	115.575628085	4
1.0	252.589401814	108.967364455	4
1.0	941.736421297	103.460027712	7
1.0	560.420441669	132.959002991	5
1.0	530.61479079	130.397741866	4
1.0	228.193195744	108.881633786	4
1.0	336.456184615	160.626875157	4
1.0	287.535956557	133.436957678	4
1.0	454.359671236	119.276124802	4
1.0	350.247497995	122.858390224	6
1.0	258.218427406	103.497219222	4
1.0	276.033673046	102.68996803	5
1.0	363.517187187	106.236783379	4
1.0	223.684279986	101.143001068	4
1.0	341.90625933	102.262790007	4
1.0	434.396585604	101.019431905	5
1.0	330.319061551	106.261555928	5
1.0	470.542360815	106.012816491	5
1.0	343.776957616	110.758570882	5
1.0	270.222332935	121.374409453	4
1.0	324.411261503	103.999281868	5
1.0	324.405996872	105.937236547	5
1.0	259.989560496	100.624375265	5
1.0	479.711822616	131.641884545	4
1.0	338.308603482	204.189889307	4
1.0	477.542192086	140.810487967	6
1.0	851.358653054	150.326631015	5
1.0	903.16824973	104.685157686	5
1.0	952.613319895	101.248435885	7
1.0	634.344674288	120.741203114	6
1.0	464.338189351	106.690362485	5
1.0	431.731067992	110.216821735	4
1.0	1079.26435774	117.27540238	8
1.0	280.366378073	101.03361635	5
1.0	948.151307588	109.966757296	4
1.0	288.001447556	127.034340457	5
1.0	533.511702835	108.363778732	6
1.0	891.298712447	122.629252474	9
1.0	267.218278204	112.484294943	4
1.0	472.569945908	175.29380941	4
1.0	334.784520208	145.885034824	5
1.0	252.420198192	105.108820046	4
1.0	262.333511368	122.11033574	4
1.0	398.617750124	182.605122345	4
1.0	536.124386182	107.046097979	10
1.0	325.100182327	134.174707578	4
1.0	365.276145248	133.053447262	4
1.0	425.432215399	110.811715279	4
1.0	1615.96886846	107.69482591	4
1.0	201.070514112	100.640426705	4
1.0	364.651750601	132.847622083	5
1.0	416.653378737	136.075279001	6
1.0	444.553057616	101.03607879	6
1.0	204.433975363	104.639579962	4
1.0	280.735561146	116.65174731	5
1.0	261.329760186	129.516608551	5
1.0	327.311148867	106.46909432	5
1.0	837.571448949	101.232905247	8
1.0	578.392724433	162.200399603	5
1.0	674.320445766	107.760763716	4
1.0	366.99042295	121.367488376	5
1.0	277.196240037	121.463534224	4
1.0	438.967504259	101.929710745	7
1.0	1093.45892548	129.613456195	6
1.0	365.345334425	114.185854563	7
1.0	392.98630928	104.678448541	7
1.0	805.396778407	168.648965977	5
1.0	387.414433289	111.586126615	5
1.0	238.830364789	106.428923443	4
1.0	310.298444377	119.315307779	5
1.0	316.400793796	109.961919758	4
1.0	231.529646372	135.684021846	4
1.0	616.07989242	102.078002931	5
1.0	447.746877122	102.595573323	5
1.0	740.877143214	102.70199487	6
1.0	532.622522439	129.368742405	4
1.0	422.627299582	123.741489219	4
1.0	418.753442186	108.204089509	5
1.0	321.942207805	126.95942875	5
1.0	218.685062776	100.519523865	4
1.0	374.03176689	156.358101601	4
1.0	1022.89078002	133.281627187	6
1.0	269.9420431	123.385723026	4
1.0	219.027338157	101.75868215	4
1.0	605.267319856	100.991235043	4
1.0	270.797038735	104.970073246	4
1.0	310.932253934	123.009811001	4
1.0	305.893206492	101.074858207	4
1.0	214.069645113	104.21900156	4
1.0	233.644427923	133.480875342	4
1.0	262.927515173	131.609298559	4
1.0	260.327471062	122.200988467	5
1.0	700.951358533	102.545316708	5
1.0	742.312742234	117.999273463	6
1.0	917.993414668	105.166416302	5
1.0	322.850860484	123.09425204	6
1.0	259.430191868	105.553789236	4
1.0	531.069235993	130.634659202	5
1.0	422.699006174	101.635952186	4
1.0	570.054478713	128.358469579	6
1.0	739.792315329	147.976954188	6
1.0	374.369507574	140.686433919	6
1.0	330.100282798	133.194458671	4
1.0	410.038952631	140.692574609	6
1.0	385.2912108	103.092207243	5
1.0	506.334168818	107.6213822	6
1.0	489.566021745	107.936881696	6
1.0	836.080524865	180.53087739	7
1.0	268.740906296	107.566941667	4
1.0	511.398270233	118.365041513	5
1.0	760.839408939	107.399498997	6
1.0	258.049731063	109.674979153	4
1.0	652.590906441	148.041231497	5
1.0	340.541812908	121.651246025	4
1.0	288.33871549	108.772572199	4
1.0	328.251990363	109.160084503	4
1.0	279.551166205	129.155986968	5
1.0	778.226314255	141.518138996	4
1.0	333.504881132	121.573344723	5
1.0	369.716076584	106.882266149	5
1.0	306.890325495	123.709966823	5
1.0	236.977724959	119.023906344	5
1.0	291.247427749	111.116251666	5
1.0	253.891879943	102.361767142	4
1.0	584.114170447	108.848208561	4
1.0	219.748708048	104.351463499	4
1.0	510.145642414	123.854074546	4
1.0	201.075541602	100.463066475	4
1.0	548.090246596	131.726016423	4
1.0	217.739945642	105.613982839	4
1.0	294.089562892	115.193196149	4
1.0	394.806833312	127.082422579	6
1.0	285.738625246	116.303223935	5
1.0	387.036039215	112.744241098	6
1.0	544.734895453	112.284993507	7
1.0	274.029402927	117.461335296	4
1.0	527.555042113	149.037078201	4
1.0	761.489956498	112.185002093	6
1.0	241.828099844	117.035641956	4
1.0	419.342435188	103.435789417	4
1.0	492.480886081	133.902819673	4
1.0	375.681675703	102.21021908	4
1.0	380.707282009	130.044743822	6
1.0	367.094881852	129.00588859	5
1.0	712.530522765	138.936672486	6
1.0	276.983698045	123.697780553	4
1.0	264.350252762	105.315393545	4
1.0	475.254956221	120.996423696	5
1.0	372.83089085	121.610914208	7
1.0	319.570172166	182.380590276	4
1.0	200.237669595	104.483026825	4
1.0	759.157975968	153.596304228	6
1.0	919.761661521	114.569201072	4
1.0	902.166542233	165.875403486	4
1.0	354.95682866	107.9332373	5
1.0	2144.99549462	128.841924407	4
1.0	388.174831644	168.722821368	4
1.0	495.709090875	106.625378017	6
1.0	1238.68440303	126.473766919	6
1.0	473.222379573	131.151812383	4
1.0	320.982625338	126.49429055	4
1.0	507.809757068	206.807622642	4
1.0	407.82438831	116.188117704	4
1.0	510.686089641	134.160600821	6
1.0	207.667249613	102.972321948	4
1.0	241.264955057	129.783554768	5
1.0	607.586901935	107.796214504	4
1.0	437.63945687	102.698899425	5
1.0	637.941284812	102.344980856	4
1.0	225.567950569	114.291033955	4
1.0	222.015602322	109.06606821	4
1.0	336.901864175	136.638933929	4
1.0	286.903271281	105.43558578	4
1.0	259.135337347	104.096523669	4
1.0	1001.36403007	208.571980208	4
1.0	220.055613103	106.624212997	4
1.0	265.176327011	103.353555052	4
1.0	518.214024006	108.34327498	4
1.0	218.794798974	103.212038938	4
1.0	297.898823437	140.613848152	4
1.0	215.81745743	132.90337614	4
1.0	251.817828649	118.536014609	4
1.0	267.350668983	106.330938542	5
1.0	298.277434414	109.778988876	5
1.0	265.883586757	102.500759343	4
1.0	1368.08987931	120.386557843	4
1.0	363.883262338	101.91686542	4
1.0	205.540209664	127.748519484	4
1.0	353.861510078	101.293882279	6
1.0	307.931967732	127.075496374	4
1.0	477.225110136	139.271394775	4
1.0	315.887246603	108.456864875	4
1.0	354.073968866	113.747109433	5
1.0	301.064327924	117.803964245	5
1.0	666.36708181	111.302909914	7
1.0	292.49121599	102.887994049	4
1.0	634.909821102	111.502993741	6
1.0	291.070039135	175.705543121	4
1.0	632.157318313	138.194971222	6
1.0	646.80977731	110.811942858	5
1.0	302.776688161	134.948228416	4
1.0	748.565042039	125.363279508	4
1.0	337.378996187	119.172985226	5
1.0	354.92647609	108.014033307	5
1.0	552.866922373	121.070399994	8
1.0	336.793744401	100.978656464	5
1.0	458.057439273	146.834030988	4
1.0	286.68723484	104.784638804	5
1.0	383.097469273	138.845814415	4
1.0	373.648107172	108.86338814	4
1.0	239.76035148	100.182114227	5
1.0	280.140924446	103.673581434	4
1.0	607.63698668	111.85166734	4
1.0	1891.5711584	116.830225734	7
1.0	362.028552036	120.715028443	4
1.0	299.695791319	125.459858455	4
1.0	243.722571174	135.919169218	4
1.0	315.354916583	111.431847713	4
1.0	457.010944643	154.102049151	5
1.0	311.248852923	101.488941379	6
1.0	233.279683709	101.548088556	4
1.0	242.14340233	128.942276702	5
1.0	204.035722503	101.705431235	4
1.0	674.296882257	100.699062551	4
1.0	377.593317494	112.679682985	5
1.0	939.743797554	123.439583215	5
1.0	203.767292767	117.67952056	4
1.0	506.669482045	135.646478766	4
1.0	253.110229527	103.421598728	4
1.0	433.853089266	108.20451583	4
1.0	407.254882792	147.665743958	4
1.0	302.223870196	139.569865113	4
1.0	890.913948145	147.159124199	4
1.0	441.660460661	119.132418943	5
1.0	344.853063298	104.498529043	5
1.0	287.325299362	115.755364639	5
1.0	225.351910239	167.825372573	4
1.0	366.434967046	140.101127661	4
1.0	511.143991618	149.049602393	5
1.0	217.458051929	128.200088589	4
1.0	214.613229014	107.257534986	4
1.0	503.979139957	114.863694144	5
1.0	247.836695339	101.112656461	4
1.0	601.691144792	124.711573943	5
1.0	278.441412696	120.879961564	4
1.0	202.262543814	126.469431107	4
1.0	848.178511473	139.826371004	8
1.0	233.56336115	103.006568669	4
1.0	802.667681012	136.896067773	4
1.0	447.865404799	105.528320735	4
1.0	313.252430587	121.726667077	4
1.0	370.514062447	122.062723096	5
1.0	365.813447859	114.311590509	5
1.0	408.555773787	121.640074062	4
1.0	603.223328882	110.351064959	7
1.0	1154.32345117	129.949610223	6
1.0	210.36552968	110.726253459	4
1.0	459.596278895	114.613060406	5
1.0	388.854223267	127.466321455	6
1.0	255.807204177	107.678833902	5
1.0	324.345151688	120.963253892	4
1.0	518.273699711	131.909249607	5
1.0	261.561075118	105.465372672	4
1.0	290.128171572	114.945264398	5
1.0	357.255196604	116.21849696	4
1.0	556.82821449	104.538658913	4
1.0	319.827679949	115.764213391	4
1.0	307.494879412	124.755858289	6
1.0	856.219263534	116.835568368	6
1.0	535.29372658	153.665465917	4
1.0	321.305852636	119.400146073	4
1.0	425.758117305	108.13937596	4
1.0	1137.60968493	109.684705334	6
1.0	627.775525425	136.102834051	4
1.0	899.348513085	119.404933107	4
1.0	247.997822344	122.599578066	5
1.0	273.044620532	103.631700373	4
1.0	526.976850656	119.355482953	6
1.0	366.980563948	109.883667745	4
1.0	268.107170832	216.866440934	4
1.0	322.537021372	155.492216107	5
1.0	234.82266147	169.024448408	4
1.0	234.711398107	109.029688957	4
1.0	858.113295878	116.094161144	8
1.0	210.170513753	106.070039321	4
1.0	257.414836871	124.469581789	4
1.0	349.277607448	139.482547048	4
1.0	892.094131968	113.458862976	6
1.0	701.882091126	119.173741874	4
1.0	487.566963889	121.76160225	4
1.0	225.290650337	103.821727759	4
1.0	474.081775922	121.924842984	4
1.0	837.929520173	107.918027753	4
1.0	805.70630066	123.16603246	5
1.0	735.029108452	104.847897304	6
1.0	261.688426619	123.276691094	4
1.0	358.76218952	128.877133595	6
1.0	376.848433181	124.05509179	4
1.0	421.625164126	201.315586781	4
1.0	346.848573128	201.751759325	5
1.0	312.933398974	133.019243103	4
1.0	1581.29769305	235.233230247	6
1.0	448.953724611	122.912901455	5
1.0	589.337204268	144.997135009	4
1.0	1649.26669225	137.410363272	8
1.0	208.084958406	112.63606874	4
1.0	243.54115821	100.293475471	5
1.0	402.834861173	122.488990695	4
1.0	450.530104558	117.592158551	7
1.0	393.372825296	104.680346476	4
1.0	572.581335674	144.024391641	4
1.0	500.651394811	116.413910341	5
1.0	352.357928903	173.383414698	4
1.0	282.980451637	100.136175397	4
1.0	509.175786822	119.802541162	6
1.0	1610.92903444	100.81980266	8
1.0	512.859601647	129.273938282	4
1.0	457.176504835	103.688021472	4
1.0	884.52767203	230.837713434	4
1.0	344.78490958	148.892474482	5
1.0	276.084722864	135.830480795	4
1.0	392.125301026	109.532418619	5
1.0	960.971047003	103.359526021	4
1.0	298.90924898	113.155064002	4
1.0	305.443524588	109.287691121	4
1.0	426.446992342	110.414255777	4
1.0	1448.59959605	105.677485025	5
1.0	378.402336783	107.205475626	5
1.0	916.8930616	140.337129061	7
1.0	645.479473234	181.19489276	5
1.0	230.452485735	130.00296092	5
1.0	217.906627605	118.378959549	4
1.0	233.278811557	104.339368848	4
1.0	229.979125365	126.962238885	5
1.0	229.664028582	100.143835241	4
1.0	518.770273088	138.752546354	5
1.0	969.762910604	104.109885254	4
1.0	687.782908617	189.024918698	4
1.0	227.66392767	146.955329842	4
1.0	396.62088563	100.385825956	6
1.0	423.190524367	100.059943612	4
1.0	372.954001904	106.991473506	6
1.0	505.908836852	123.993648224	5
1.0	1378.16249038	110.709771982	5
1.0	402.931867703	104.755455857	5
1.0	525.576107947	124.388882628	4
1.0	416.137534738	121.331473424	5
1.0	588.084469966	115.386195495	4
1.0	240.082409136	105.112302598	4
1.0	308.341460411	106.890408195	5
1.0	524.417178333	137.6282015	6
1.0	306.053207286	104.945467699	6
1.0	216.62991863	119.36588411	4
1.0	291.109265262	119.887668999	4
1.0	229.875723559	102.616503612	4
1.0	381.651711743	100.721991462	4
1.0	348.490444975	105.60553605	4
1.0	331.199801334	124.782890231	4
1.0	227.337315684	102.719726036	4
1.0	325.434690963	107.657788589	4
1.0	444.148795306	199.499724516	4
1.0	416.833819288	111.63451518	4
1.0	642.109350513	108.59113842	5
1.0	350.050707926	132.334918508	4
1.0	454.560413994	118.79171105	6
1.0	341.29524201	103.914133826	5
1.0	332.663860643	106.27021133	4
1.0	321.284269982	109.237504708	5
1.0	301.343719048	100.075569736	4
1.0	469.525553823	124.191114986	5
1.0	249.551114391	114.834594821	4
1.0	538.025179054	118.426570368	6
1.0	239.261000268	109.639172031	4
1.0	1125.37977358	101.520322677	4
1.0	380.209560772	100.953463275	6
1.0	292.207326144	112.482822926	6
1.0	222.225877365	104.768514294	4
1.0	452.005682687	115.426494217	4
1.0	378.909016506	110.063728243	5
1.0	443.515259131	139.551804148	6
1.0	545.848840693	127.074489622	5
1.0	330.0353914	121.128046018	4
1.0	319.326313494	143.20872248	4
1.0	507.989738121	101.265029125	4
1.0	745.507494992	107.586579841	5
1.0	217.340803426	106.272468722	4
1.0	256.046662102	103.961466326	4
1.0	239.481139811	104.653808694	4
1.0	539.331078062	122.782700795	7
1.0	275.527684847	116.245296544	4
1.0	447.797321555	132.178667512	5
1.0	266.400457472	117.858427797	5
1.0	338.044574829	103.782570639	5
1.0	285.810108592	109.889011532	4
1.0	600.116800162	116.382602244	4
1.0	697.388618517	101.582568751	4
1.0	205.059863165	103.452791609	4
1.0	434.559505605	145.830737682	5
1.0	329.235823937	100.637815557	5
1.0	682.620122433	125.90758569	4
1.0	486.16722061	193.284248368	5
1.0	271.342508605	114.693133246	5
1.0	307.170637993	109.534491497	5
1.0	940.523844903	102.196358727	4
1.0	488.738093958	163.135786391	4
1.0	609.580610735	134.804042765	5
1.0	330.338812361	115.312769896	4
1.0	679.482530131	136.667158204	4
1.0	719.976287967	162.518339021	6
1.0	204.520995344	138.790659837	4
1.0	206.450223561	118.893786601	5
1.0	442.832937835	120.736458404	5
1.0	463.263302855	118.222671079	4
1.0	384.961385962	108.999827427	4
1.0	301.316981309	111.642889834	6
1.0	312.143691987	107.854218424	5
1.0	1012.93127301	172.208960312	7
1.0	536.041815986	128.326080981	5
1.0	609.987427376	113.751934075	4
1.0	324.970328941	130.880220352	4
1.0	209.985631519	123.368674568	5
1.0	200.440741041	127.577548832	4
1.0	317.651403478	179.016653351	4
1.0	244.491053697	113.089126038	4
1.0	446.530162882	109.299661233	4
1.0	567.369955528	123.867299947	4
1.0	915.360928701	133.926494057	5
1.0	254.2829476	102.323166238	4
1.0	432.399750975	101.63439152	5
1.0	345.433629334	112.697535826	4
1.0	252.150459718	107.815494243	4
1.0	261.12978914	117.717571934	4
1.0	251.762570282	102.930711092	4
1.0	240.980257277	103.189327807	4
1.0	300.293445262	106.27593308	5
1.0	387.935335274	102.203009188	7
1.0	275.078231921	125.972652238	4
1.0	211.835391713	100.915677714	4
1.0	339.744119625	102.432755687	4
1.0	248.929049295	100.552632671	4
1.0	1019.63095447	132.050536386	7
1.0	1362.69694782	146.771985939	4
1.0	337.174054051	138.923556525	4
1.0	464.989263114	124.536793181	5
1.0	320.604336535	120.163123127	4
1.0	394.363650612	111.351990709	5
1.0	941.452603581	137.440927717	4
1.0	549.534709399	101.677904989	6
1.0	267.196148158	113.664843913	4
1.0	310.149509719	121.759199687	4
