weight		ht	met	njets	
1.0	421.97139168	134.915984251	4
1.0	706.044556272	332.477064444	4
1.0	1372.43702759	229.130856428	4
1.0	312.491378226	227.697281345	4
1.0	640.883515795	418.10561219	4
1.0	779.568944979	189.899992039	8
1.0	594.118791764	172.908493114	6
1.0	657.576809964	172.921450043	4
1.0	386.863707763	210.204668426	4
1.0	329.783512274	147.836062778	5
1.0	386.791242958	215.150231222	5
1.0	433.334842597	173.849959342	6
1.0	368.567115498	148.763087204	5
1.0	575.228175902	181.261852862	5
1.0	602.301103176	158.547474104	4
1.0	245.808081647	121.444901016	4
1.0	448.615924956	136.018388895	4
1.0	226.088643944	122.890733725	4
1.0	339.521000913	159.791583968	4
1.0	557.082115519	161.45692095	5
1.0	445.442536869	144.467175652	4
1.0	307.675156873	211.342050436	4
1.0	279.795412916	102.831136846	4
1.0	493.251194559	156.773895562	4
1.0	618.657926683	166.150350156	6
1.0	359.278183823	141.54361006	5
1.0	400.449643606	136.51214569	5
1.0	584.435368208	140.596227275	7
1.0	1395.78949509	305.34241816	5
1.0	927.041492093	302.207468952	4
1.0	403.977876496	116.210037562	5
1.0	388.904569193	186.253831345	5
1.0	288.555553322	119.099354669	4
1.0	352.381410183	121.532020098	4
1.0	283.695353295	111.036467743	4
1.0	401.609284558	113.593674527	6
1.0	610.537512881	254.70785518	6
1.0	572.219992307	382.753017225	4
1.0	249.656646578	124.309582181	4
1.0	737.553993354	107.495799838	6
1.0	662.927789717	226.529976319	5
1.0	238.565748164	108.336175846	4
1.0	697.287082833	202.304210766	5
1.0	403.479387231	221.191003817	5
1.0	644.236431633	169.300313679	5
1.0	328.070682503	126.814784928	5
1.0	277.118743681	228.176360369	4
1.0	280.324028161	134.01991174	4
1.0	1187.90607312	504.784195656	4
1.0	486.874468266	222.169728266	4
1.0	581.3898857	241.307185214	5
1.0	484.135550492	171.699243791	4
1.0	647.925749243	234.408584119	5
1.0	355.043994249	129.888090799	4
1.0	654.765011136	156.781844543	6
1.0	507.40812818	130.73212573	6
1.0	1021.37558564	221.245649827	8
1.0	272.345816929	155.787958682	4
1.0	694.148862678	151.084695112	5
1.0	455.293854155	155.781558291	4
1.0	834.80906342	111.417582414	6
1.0	349.992418263	178.867619283	4
1.0	403.541556415	142.133551623	5
1.0	423.664572604	159.685595755	4
1.0	403.819602412	103.25755757	4
1.0	634.886005342	184.838350162	6
1.0	829.360321687	311.741308073	5
1.0	651.786002804	174.921673564	5
1.0	448.581700438	104.873794597	5
1.0	464.116915184	117.71122789	6
1.0	966.018983143	116.033979889	8
1.0	400.148249884	141.091101757	4
1.0	399.360454937	175.901944487	4
1.0	447.865986284	234.557864282	5
1.0	395.177449412	151.219638682	5
1.0	441.106944956	193.199781496	4
1.0	752.934470485	299.509067871	5
1.0	306.78067677	164.098039366	4
1.0	795.21956671	108.587296511	5
1.0	551.86205367	182.010717634	6
1.0	794.054731349	187.81904254	6
1.0	540.002341093	167.963665769	4
1.0	378.608942292	150.137214772	5
1.0	236.677059356	200.422259065	4
1.0	643.553560137	182.151564698	5
1.0	445.534813523	243.656623242	4
1.0	993.536268875	100.010987938	5
1.0	827.569385974	175.767488694	7
1.0	1541.68656797	417.51833863	4
1.0	1005.47504838	181.56087594	7
1.0	261.891617324	102.393769298	4
1.0	280.938355873	142.056578332	4
1.0	370.23945807	174.123931222	4
1.0	339.793200778	203.261268718	4
1.0	328.924345515	130.15373143	4
1.0	213.970141156	111.480895932	4
1.0	302.018123703	135.59213773	4
1.0	303.442727239	188.642630248	4
1.0	586.818430648	124.703971602	4
1.0	807.050958112	296.230763232	4
1.0	717.562920805	222.156329357	6
1.0	335.779832123	191.277526072	4
1.0	234.242036405	108.508460504	4
1.0	251.421237869	123.912578876	4
1.0	218.542427925	145.510477603	4
